dialog_id	utt_id	speaker	utt	open_goal	primary_goal	secondary_goal	durec_goal_1	durec_state_1	durec_goal_2	durec_state_2
697	1	speaker_2	Why?	wants to understand the reason	Obtain information	Personal resource goals	ask about home renovation	GOAL_IN_PROGRESS		
697	2	speaker_2	I think it’s convenient and good.	gives an opinion	Provide counsel	Relational resource goals	ask about home renovation	GOAL_IN_PROGRESS		
697	3	speaker_1	No.	disagreement	None	Affect management goals	ask about home renovation	GOAL_IN_PROGRESS		
697	4	speaker_1	The decoration has been out-of-date.	explains the reason for wanting to update the kitchen	Change orientation	Personal resource goals	ask about home renovation	GOAL_IN_PROGRESS		
697	5	speaker_1	My friends have a whole kitchen now.	gives an example	Share activity	Relational resource goals	ask about home renovation	GOAL_IN_PROGRESS		
697	6	speaker_1	It’s modern.	describes the kitchen	Change orientation	Personal resource goals	ask about home renovation	GOAL_IN_PROGRESS		
697	7	speaker_2	Why should we run after the fashion?	wants to know the reasoning behind the update	Change orientation	Identity goals	ask about home renovation	GOAL_IN_PROGRESS		
697	8	speaker_1	I am not running after the fashion.	clarifies their stance	Change orientation	Identity goals	ask about home renovation	GOAL_IN_PROGRESS		
697	9	speaker_1	I just want a very beautiful and clean kitchen.	states their goal for updating the kitchen.	Change orientation	Personal resource goals	ask about home renovation	GOAL_ACHIEVED		
698	0	speaker_1	Rock music really leaves me cold.	expresses their dislike	Change orientation	Affect management goals	chitchat about music	GOAL_DETECTED		
698	1	speaker_1	What about you?	wants to know speaker_2's opinion	Change relationship	Relational resource goals	chitchat about music	GOAL_IN_PROGRESS		
698	2	speaker_2	I'm crazy about it.	expresses their love	Change orientation	Affect management goals	chitchat about music	GOAL_IN_PROGRESS		
698	3	speaker_1	Then tell me what's good about it.	wants to understand speaker_2's perspective	Obtain permission	Conversation management goals	chitchat about music	GOAL_IN_PROGRESS		
698	4	speaker_2	It can't be expressed by words.	explains that the enjoyment is indescribable	Unknown	Affect management goals	chitchat about music	GOAL_ACHIEVED		
699	0	speaker_1	What's wrong with Debbie today?	wants to know why Debbie is upset	None |	Affect management goals	gossip	GOAL_DETECTED		
699	1	speaker_1	She seems upset about something.	observes that Debbie is upset	None |	Affect management goals	gossip	GOAL_IN_PROGRESS		
699	2	speaker_2	I have no idea.	doesn't know the reason	None |	Unknown	gossip	GOAL_IN_PROGRESS		
699	3	speaker_2	Maybe she had a fight with her husband.	speculates the reason	None |	Affect management goals	gossip	GOAL_ACHIEVED		
700	0	speaker_1	Look, here is a very special business card from an illustrator.	wants to show a business card	Share activity	Personal resource goals	show X	GOAL_DETECTED		
700	1	speaker_1	Every time I go through my book of business cards, I will notice it.	explains why the card is special	Share activity	Personal resource goals	show X	GOAL_IN_PROGRESS		
700	2	speaker_1	It is an eye-catching one.	describes the card	Share activity	Personal resource goals	show X	GOAL_IN_PROGRESS		
700	3	speaker_2	Wow, fantastic.	shows excitement	None	Affect management goals	show X	GOAL_IN_PROGRESS		
700	4	speaker_2	I like the font and color for his name.	expresses appreciation for the design	None	Affect management goals	show X	GOAL_IN_PROGRESS		
700	5	speaker_2	It is creative yet personal.	describes the design as creative and personal	None	Affect management goals	show X	GOAL_IN_PROGRESS		
700	6	speaker_1	Yes, it is a bold design.	agrees	Share activity	Personal resource goals	show X	GOAL_IN_PROGRESS		
700	7	speaker_1	People will believe he can make an illustration as an impressive as a business card.	explains the impact of the card design	Share activity	Personal resource goals	show X	GOAL_IN_PROGRESS		
700	8	speaker_1	It just stands out from those plain and standard ones used by government people or other big private and public organizations.	contrasts the card design with other business cards	Share activity	Personal resource goals	show X	GOAL_IN_PROGRESS		
700	9	speaker_2	I agree.	agreement	None	Affect management goals	show X	GOAL_IN_PROGRESS		
700	10	speaker_2	Business cards are great tools for promoting personal business.	acknowledges the importance of business cards	None	Personal resource goals	show X	GOAL_IN_PROGRESS		
700	11	speaker_2	It won’t take much time to design an amazing card, but it can make a big difference among the crowd.	explains the cost-effectiveness of a good card design	None	Personal resource goals	show X	GOAL_IN_PROGRESS		
700	12	speaker_2	And you’ll always notice it from your collection.	explains the lasting impact of the card	None	Personal resource goals	show X	GOAL_IN_PROGRESS		
700	13	speaker_2	For they have outspoken colors, own design and the sizes are not always according the mainstream business card.	further describes the uniqueness of the card	None	Personal resource goals	show X	GOAL_IN_PROGRESS		
700	14	speaker_2	I wish to have one like this.	expresses desire to have a similar card	Gain assistance	Personal resource goals	show X	GOAL_IN_PROGRESS		
700	15	speaker_2	But for sure our company has its own corporate design which all employees have to follow.	acknowledges limitations in personal design choice.	None	Relational resource goals	show X	GOAL_ACHIEVED		
701	0	speaker_1	Morning, Peter.	greeting	None	Relational resource goals	greeting	GOAL_DETECTED		
701	1	speaker_1	Nice suit!	compliment	Share activity	Affect management goals	greeting	GOAL_IN_PROGRESS		
701	2	speaker_1	A new one?	inquiry	Obtain material or nonmaterial resources	Personal resource goals	greeting	GOAL_IN_PROGRESS		
701	3	speaker_2	Oh, yes.	agreement	Obtain permission	None	greeting	GOAL_IN_PROGRESS		
701	4	speaker_2	My wife bought it for me yesterday.	explanation	None	Personal resource goals	greeting	GOAL_IN_PROGRESS		
701	5	speaker_2	Hmm, you look nice in that yellow dress.	compliment	Share activity	Affect management goals	greeting	GOAL_IN_PROGRESS		
701	6	speaker_2	Yellow suits you really well.	compliment	Provide counsel	Affect management goals	greeting	GOAL_IN_PROGRESS		
701	7	speaker_1	Maybe.	agreement	None	Affect management goals	greeting	GOAL_IN_PROGRESS		
701	8	speaker_1	Several people have suggested that I get more yellow clothes.	explanation	None	Personal resource goals	greeting	GOAL_IN_PROGRESS		
701	9	speaker_1	They say the color suits me because I have a fair complexion.	explanation	None	Personal resource goals	greeting	GOAL_IN_PROGRESS		
701	10	speaker_2	That's right.	agreement	Provide counsel	None	greeting	GOAL_IN_PROGRESS		
701	11	speaker_2	You know, pink, green and black could also be good for you.	suggestion	Provide counsel	Personal resource goals	greeting	GOAL_IN_PROGRESS		
701	12	speaker_2	Actually, I think that all colors are okay for a person with your complexion.	opinion	Provide counsel	Personal resource goals	greeting	GOAL_IN_PROGRESS		
701	13	speaker_2	It's just that different colors can give people different impressions.	explanation	Provide counsel	Affect management goals	greeting	GOAL_IN_PROGRESS		
701	14	speaker_2	For example, black could make you look mature, while pink could make you look young and energetic.	explanation	Provide counsel	Affect management goals	greeting	GOAL_IN_PROGRESS		
701	15	speaker_1	Thank you for your compliments.	gratitude	None	Affect management goals	greeting	GOAL_IN_PROGRESS		
701	16	speaker_1	It sounds like you're a clothing expert.	compliment	None	Relational resource goals	greeting	GOAL_IN_PROGRESS		
701	17	speaker_2	Well, compared with my wife, I'm just a beginner.	modesty	None	Relational resource goals	greeting	GOAL_ACHIEVED		
702	0	speaker_1	Did you set your clock forward for daylight savings time?	wants to know if speaker 2 has changed their clock	Change orientation	Personal resource goals	Q&A about time	GOAL_DETECTED		
702	1	speaker_2	What?	confusion	Unknown	Unknown	Q&A about time	GOAL_IN_PROGRESS		
702	2	speaker_2	Why do we have to do that?	wants to understand why they need to change their clock	Obtain advice	Personal resource goals	Q&A about time	GOAL_IN_PROGRESS		
702	3	speaker_1	Well, at the start of the spring we usually have more daylight in the mornings and less in the afternoon.	explains why they need to change the clock	Provide counsel	Unknown	Q&A about time	GOAL_IN_PROGRESS		
702	4	speaker_1	This is basically due to our position on the planet and the rotation of the earth.	explains the science behind daylight savings time	Provide counsel	Unknown	Q&A about time	GOAL_IN_PROGRESS		
702	5	speaker_1	In any case, to take better advantage of the daylight available, we compensate by moving our clocks forward one hour.	explains why they need to change the clock	Provide counsel	Unknown	Q&A about time	GOAL_IN_PROGRESS		
702	6	speaker_2	I see.	understanding	Unknown	Unknown	Q&A about time	GOAL_IN_PROGRESS		
702	7	speaker_2	That’s convenient!	agreement	Unknown	Affect management goals	Q&A about time	GOAL_IN_PROGRESS		
702	8	speaker_2	I never understood things like this, such as GMT.	confusion about GMT	Obtain advice	Personal resource goals	Q&A about time	GOAL_IN_PROGRESS		
702	9	speaker_2	I never know what time zone we are in or when to change my clock!	wants to understand time zones	Obtain advice	Personal resource goals	Q&A about time	GOAL_IN_PROGRESS		
702	10	speaker_1	That just stands for Greenwich Mean Time.	explains GMT	Provide counsel	Unknown	Q&A about time	GOAL_IN_PROGRESS		
702	11	speaker_1	Here in California, we are in Pacific Standard Time, that is eight time zones west of Greenwich.	explains the time zone they are in	Provide counsel	Unknown	Q&A about time	GOAL_IN_PROGRESS		
702	12	speaker_1	Remember when we were in Beijing?	reminisces	Share activity	Relational resource goals	Q&A about time	GOAL_IN_PROGRESS		
702	13	speaker_1	Well, then we were in China Standard Time, and that’s eight time zones east of Greenwich!	explains the time zone they were in previously	Provide counsel	Unknown	Q&A about time	GOAL_IN_PROGRESS		
702	14	speaker_2	That’s why it was so weird traveling from Beijing to LA!	explains why it was strange	Unknown	Affect management goals	Q&A about time	GOAL_IN_PROGRESS		
702	15	speaker_2	Because of the huge time difference, even though we left Beijing at noon and flew for more than eight hours, we still arrived in LA the same day at noon!	explains the time difference	Provide counsel	Unknown	Q&A about time	GOAL_IN_PROGRESS		
702	16	speaker_2	It’s like we went back in time!	makes a comparison.	Unknown	Affect management goals	Q&A about time	GOAL_ACHIEVED		
703	0	speaker_1	I would like to watch the Oscars on tv tonight.	wants to watch the Oscars on tv	Share activity	Personal resource goals	chitchat about Oscars	GOAL_DETECTED		
703	1	speaker_1	How about you?	wants to know the other speaker's opinion	Obtain permission	Relational resource goals	chitchat about Oscars	GOAL_IN_PROGRESS		
703	2	speaker_2	Yes, I ‘d love to.	agrees to watch the Oscars	Give permission	Personal resource goals	chitchat about Oscars	GOAL_IN_PROGRESS		
703	3	speaker_2	it’s interesting to see who is considered the best in their field and which film are thought to be particularly good.	interested in the winners and their films	Share activity	None	chitchat about Oscars	GOAL_IN_PROGRESS		
703	4	speaker_1	I like watching it for the fashion.	interested in the fashion	Share activity	Personal resource goals	chitchat about Oscars	GOAL_IN_PROGRESS		
703	5	speaker_1	I like to see what the ladies are wearing.	interested in the ladies' fashion	Share activity	Personal resource goals	chitchat about Oscars	GOAL_IN_PROGRESS		
703	6	speaker_1	Of course, the men nearly always just wear the traditional tuxedo.	mentions the men's attire	Share activity	None	chitchat about Oscars	GOAL_IN_PROGRESS		
703	7	speaker_2	Sometimes the men wear flamboyant colours.	mentions the occasional variation in men's attire	Share activity	None	chitchat about Oscars	GOAL_IN_PROGRESS		
703	8	speaker_2	Which films do you think will win awards this year?	wants to know the speaker's predictions	Gain assistance	Personal resource goals	chitchat about Oscars	GOAL_IN_PROGRESS	ask about Oscars	GOAL_DETECTED
703	9	speaker_1	I ‘m really not sure.	doesn't have a prediction	None	None	ask about Oscars	GOAL_IN_PROGRESS		
703	10	speaker_1	Usually just one or two films look set to sweep the awards ceremony, but this year there are several contenders.	explains the unpredictability of the awards this year	Share activity	None	ask about Oscars	GOAL_IN_PROGRESS		
703	11	speaker_2	You’re right.	agrees	None	None	ask about Oscars	GOAL_IN_PROGRESS		
703	12	speaker_2	This year should be much more exciting than usual.	excited for the unpredictability	Share activity	None	ask about Oscars	GOAL_IN_PROGRESS		
703	13	speaker_2	What’s you favourite award category?	wants to know the speaker's favorite category	Gain assistance	Relational resource goals	ask about Oscars	GOAL_IN_PROGRESS		
703	14	speaker_1	You might think this strange, but I like the category for best foreign language film.	mentions their favorite category	Share activity	Personal resource goals	ask about Oscars	GOAL_ACHIEVED	chitchat about Oscars	GOAL_DETECTED
703	15	speaker_2	It’s nice to see foreign language films making a little impact on Hollywood.	agrees	Share activity	None	chitchat about Oscars	GOAL_IN_PROGRESS		
703	16	speaker_2	I like the best actor and actress.	mentions their favorite category	Share activity	Personal resource goals	chitchat about Oscars	GOAL_IN_PROGRESS		
704	0	speaker_1	How many cleaning ladies does your company hire?	wants to know the number of cleaning ladies	Unknown	Personal resource goals	Q&A about other	GOAL_DETECTED		
704	1	speaker_2	We have two cleaning ladies.	provides the number of cleaning ladies	Share activity	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
704	2	speaker_2	But both of them have received little education.	provides information about their education	Share activity	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
704	3	speaker_1	Most cleaning ladies are illiterate.	provides general information	Change orientation	Identity goals	Q&A about other	GOAL_IN_PROGRESS		
704	4	speaker_1	But some of them do a very nice job.	provides positive information	Provide counsel	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
704	5	speaker_2	But I actually dislike another lady.	expresses dislike	Change relationship	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
704	6	speaker_2	She is more capable and seems to have ideas of her own.	provides information about the cleaning lady	Share activity	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
704	7	speaker_2	But the trouble is she is a backseat driver with some of us.	provides a negative characteristic	Share activity	Conversation management goals	Q&A about other	GOAL_IN_PROGRESS		
704	8	speaker_2	She would tell you what to do and where to put things.	provides an example of the negative characteristic	Share activity	Conversation management goals	Q&A about other	GOAL_ACHIEVED		
705	0	speaker_1	How do you celebrate national day in your country?	wants to know how speaker_2's country celebrates national day	Obtain material or nonmaterial resources |	Personal resource goals	Q&A about national day	GOAL_DETECTED		
705	1	speaker_2	There are parades in many cities and people fly the national flags from almost every public building.	describes how they celebrate national day	Share activity |	Personal resource goals	Q&A about national day	GOAL_IN_PROGRESS		
705	2	speaker_1	What kinds of parades are there?	wants to know the type of parades	Obtain material or nonmaterial resources |	Personal resource goals	Q&A about national day	GOAL_IN_PROGRESS		
705	3	speaker_2	The parades are usually military ones, but sometimes there are procession of people carrying flags and singing patriotic songs.	describes the types of parades	Share activity |	Personal resource goals	Q&A about national day	GOAL_IN_PROGRESS		
705	4	speaker_2	What do you do on national day in your country?	wants to know how speaker_1 celebrates national day	Obtain material or nonmaterial resources |	Personal resource goals	Q&A about national day	GOAL_IN_PROGRESS		
705	5	speaker_1	We don’t have a national day.	explains that they don't have a national day	Share activity |	Personal resource goals	Q&A about national day	GOAL_IN_PROGRESS		
705	6	speaker_2	Really? That’s unusual.	expresses surprise	None |	Personal resource goals	Q&A about national day	GOAL_IN_PROGRESS		
705	7	speaker_1	I guess it is. Most countries have on, but we don’t.	acknowledges that it is unusual and explains further	None |	Personal resource goals	Q&A about national day	GOAL_IN_PROGRESS		
705	8	speaker_2	Actually, even though we have parades, most people just use the national day holiday to visit family or go shopping.	explains what most people do on national day	None |	Personal resource goals	Q&A about national day	GOAL_IN_PROGRESS		
705	9	speaker_2	In the evening, many people watch special TV shows which celebrate national day.	describes what people do in the evening on national day	Share activity |	Personal resource goals	Q&A about national day	GOAL_IN_PROGRESS		
705	10				Share activity |	Personal resource goals	Q&A about national day	GOAL_IN_PROGRESS		
705	11				Share activity |	Personal resource goals	Q&A about national day	GOAL_ACHIEVED		
706	0	speaker_1	Hi Melissa, are you going home this weekend?	wants to know Melissa's plans	Obtain permission	Personal resource goals	greeting, ask about other	GOAL_DETECTED		
706	1	speaker_2	No, not this weekend.	gives information	Change relationship	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
706	2	speaker_2	I have too much work to do.	explains the reason	Change relationship	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
706	3	speaker_1	Where do your parents live?	wants to know about Melissa's family	Gain assistance	Relational resource goals	ask about other	GOAL_IN_PROGRESS		
706	4	speaker_2	My father lives in Washington DC.	gives information	Share activity	Relational resource goals	ask about other	GOAL_IN_PROGRESS		
706	5	speaker_1	How about your mother?	wants to know about Melissa's mother	Gain assistance	Relational resource goals	ask about other	GOAL_IN_PROGRESS		
706	6	speaker_2	My mother died two years ago.	gives information	Share activity	Relational resource goals	ask about other	GOAL_IN_PROGRESS		
706	7	speaker_1	Oh, I am sorry to hear that.	expresses sympathy	Provide counsel	Affect management goals	ask about other	GOAL_IN_PROGRESS		
706	8	speaker_1	Is your father still working?	wants to know about Melissa's father's employment	Gain assistance	Relational resource goals	ask about other	GOAL_IN_PROGRESS		
706	9	speaker_2	No, he's retired.	gives information	Share activity	Relational resource goals	ask about other	GOAL_IN_PROGRESS		
706	10	speaker_1	Do you have any family here?	wants to know about Melissa's local family	Gain assistance	Relational resource goals	ask about other	GOAL_IN_PROGRESS		
706	11	speaker_2	Yes, two of my cousins live here and my aunt and uncle live about 30 miles from here.	gives information	Share activity	Relational resource goals	ask about other	GOAL_IN_PROGRESS		
706	12	speaker_1	Do you have any brothers or sisters?	wants to know about Melissa's siblings	Gain assistance	Relational resource goals	ask about other	GOAL_IN_PROGRESS		
706	13	speaker_2	Yes, I have two brothers who live in New York and a sister who lives in Boston.	gives information	Share activity	Relational resource goals	ask about other	GOAL_IN_PROGRESS		
706	14	speaker_1	Do you see them a lot?	wants to know about Melissa's relationship with her siblings	Gain assistance	Relational resource goals	ask about other	GOAL_IN_PROGRESS		
706	15	speaker_2	Not as much as I'd like to.	gives information	Share activity	Relational resource goals	ask about other	GOAL_IN_PROGRESS		
706	16	speaker_2	Usually just on holidays like Thanksgiving and Christmas.	explains the frequency of visits	Share activity	Relational resource goals	ask about other	GOAL_ACHIEVED		
707	0	speaker_1	Hey, how was the show?	wants to know about the show	None	Relational resource goals	chitchat about other	GOAL_DETECTED		
707	1	speaker_2	Not great.	gives an evaluation of the show	Change orientation	Affect management goals	chitchat about other	GOAL_IN_PROGRESS		
707	2	speaker_2	It's kind of boring.	explains the evaluation	Change orientation	Affect management goals	chitchat about other	GOAL_IN_PROGRESS		
707	3	speaker_1	Really?	shows surprise	None	Affect management goals	chitchat about other	GOAL_IN_PROGRESS		
707	4	speaker_1	I heard it was supposed to be great.	expresses previous expectations	None	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS		
707	5	speaker_2	Yes, me too.	confirms expectations	None	Relational resource goals	chitchat about other	GOAL_IN_PROGRESS		
707	6	speaker_2	But I'm disappointed.	expresses disappointment	Change orientation	Affect management goals	chitchat about other	GOAL_ACHIEVED		
708	0	speaker_1	What happened, John?	wants to know why John looks unhappy	None	Affect management goals	Q&A about other	GOAL_DETECTED		
708	1	speaker_2	Nothing.	non-committal answer	None	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
708	2	speaker_1	Why do you look unhappy?	wants to know why John looks unhappy	None	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
708	3	speaker_2	I’m rather disappointed at not being able to see my best friend off.	explains the reason for unhappiness	None	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
708	4	speaker_1	Oh, cheer up.	tries to cheer John up	Change orientation	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
708	5	speaker_1	He’ll understand you.	reassures John	Provide counsel	Affect management goals	Q&A about other	GOAL_ACHIEVED		
708	6	speaker_2	I hope so.	expresses hope that his friend will understand.	None	Affect management goals	Q&A about other	GOAL_NOT_ACHIEVED		
709	0	speaker_1	You know that?	wants to share information	None	Unknown	other	GOAL_DETECTED		
709	1	speaker_1	Joan has got the scholarship.	shares information about Joan getting a scholarship	Share activity	Unknown	Q&A about other	GOAL_DETECTED		
709	2	speaker_2	Really?	expresses surprise	None	Unknown	Q&A about other	GOAL_IN_PROGRESS		
709	3	speaker_1	But I think Henry is a backroom boy.	shares an opinion about Henry	Change orientation	Unknown	Q&A about other	GOAL_IN_PROGRESS		
709	4	speaker_2	You're right.	agrees with speaker 1's opinion	None	Unknown	Q&A about other	GOAL_IN_PROGRESS		
709	5						Q&A about other	GOAL_ACHIEVED		
710	0	speaker_1	Hi, Tina, I’Ve got good news.	wants to share good news	Share activity	Relational resource goals	other	GOAL_DETECTED		
710	1	speaker_1	I have successfully passed the first two rounds of interview with ABC Company.	provides details on good news	Share activity	Identity goals	other	GOAL_IN_PROGRESS		
710	2	speaker_1	They informed me to go to the final round next Monday.	provides more details on good news	Share activity	Identity goals	other	GOAL_IN_PROGRESS		
710	3	speaker_1	It looks very promising.	expresses optimism	Share activity	Affect management goals	other	GOAL_IN_PROGRESS		
710	4	speaker_2	That is awesome.	shows excitement	Give advice	Affect management goals	other	GOAL_IN_PROGRESS		
710	5	speaker_2	Congratulation!	gives congratulations	Give advice	Affect management goals	other	GOAL_IN_PROGRESS		
710	6	speaker_2	I know you can make it.	expresses confidence	Give advice	Affect management goals	other	GOAL_IN_PROGRESS		
710	7	speaker_1	Thanks.	expresses gratitude	None	Affect management goals	other	GOAL_IN_PROGRESS		
710	8	speaker_1	Let’s go for a celebration this evening.	suggests a celebration	Share activity	Relational resource goals	other	GOAL_IN_PROGRESS		
710	9	speaker_1	Are you free?	wants to confirm availability	Obtain permission	Relational resource goals	other	GOAL_IN_PROGRESS		
710	10	speaker_2	Yes.	confirms availability	Obtain permission	None	other	GOAL_IN_PROGRESS		
710	11	speaker_2	Wait for me at the cafe down my office building.	gives meeting location	Give advice	Personal resource goals	other	GOAL_IN_PROGRESS		
710	12	speaker_2	See 5PM, ok?	confirms meeting time	Give advice	Personal resource goals	other	GOAL_ACHIEVED		
710	13	speaker_1	No problem.	shows agreement	Obtain permission	None	other	GOAL_IN_PROGRESS		
710	14	speaker_1	See you!	expresses anticipation for meeting	None	None	saying goodbye	GOAL_ACHIEVED		
710	15	speaker_2	See you!	expresses anticipation for meeting	None	None	saying goodbye	GOAL_ACHIEVED		
711	0	speaker_1	Do you like ethnic food?	wants to know speaker 2's taste in food	Change orientation |	Affect management goals	ask about other	GOAL_DETECTED		
711	1	speaker_2	I do!	confirms liking ethnic food	Change orientation |	Affect management goals	Q&A about food	GOAL_ACHIEVED		
711	2	speaker_2	My favorites are Mexican, Thai, and Indian.	lists favorite ethnic food	Change orientation |	Affect management goals	chitchat about food	GOAL_DETECTED		
711	3	speaker_1	Really?	expresses surprise	None |	Affect management goals	chitchat about food	GOAL_IN_PROGRESS		
711	4	speaker_1	Have you ever tried Moroccan?	wants to know if speaker 2 has tried Moroccan food	Change orientation |	Affect management goals	chitchat about food	GOAL_IN_PROGRESS		
711	5	speaker_2	I can't say that I have.	confirms not having tried Moroccan food	Change orientation |	Affect management goals	chitchat about food	GOAL_IN_PROGRESS		
711	6	speaker_2	What are the basic ingredients?	wants to know more about Moroccan food	Gain assistance |	Personal resource goals	Q&A about food	GOAL_DETECTED		
711	7	speaker_1	I don't know.	admits not knowing about the ingredients	None |	Personal resource goals	Q&A about food	GOAL_ACHIEVED		
711	8	speaker_1	A friend of mine said I should try it.	explains the reason for suggestion	Share activity |	Relational resource goals	chitchat about food	GOAL_DETECTED		
711	9	speaker_2	Do you know where a Moroccan restaurant is?	wants to know where to find a Moroccan restaurant	Gain assistance |	Personal resource goals	ask about food	GOAL_DETECTED		
711	10	speaker_1	As a matter of fact, he gave me this address.	has information on the location	Obtain material or nonmaterial resources |	Personal resource goals	food recommendation	GOAL_ACHIEVED		
711	11	speaker_2	Let's go there for lunch!	suggests going to the restaurant	Share activity |	Relational resource goals	food recommendation	GOAL_IN_PROGRESS		
711	12	speaker_2	I'm up for an adventure!	expresses excitement for trying new food.	None |	Affect management goals	food recommendation	GOAL_ACHIEVED		
712	0	speaker_1	Nicole, your Fettucini is very... unique.	compliments the dish	Give advice	Affect management goals	other	GOAL_DETECTED		
712	1	speaker_2	But not as good as your mother's, right?	assumes the dish is not as good as the speaker's mother's	None	Personal resource goals	other	GOAL_IN_PROGRESS		
712	2	speaker_1	Actually, it's better...	contradicts the assumption	Change relationship	Relational resource goals	other	GOAL_IN_PROGRESS		
712	3	speaker_2	What?	expresses surprise	None	Affect management goals	other	GOAL_IN_PROGRESS		
712	4	speaker_2	Are you kidding?	asks if the speaker is joking	None	Affect management goals	other	GOAL_IN_PROGRESS		
712	5	speaker_1	No.	denies joking	None	Affect management goals	other	GOAL_IN_PROGRESS		
712	6	speaker_1	It was the only dish she wasn't good at.	explains the reason for the dish being better	Give advice	Personal resource goals	other	GOAL_IN_PROGRESS		
712	7	speaker_1	So we could use you as the new head chef...	offers to make the speaker the head chef	Change relationship	Relational resource goals	other	GOAL_IN_PROGRESS		
712	8	speaker_2	Oh, Uncle Giovanni.	expresses gratitude	None	Identity goals	other	GOAL_IN_PROGRESS		
712	9	speaker_2	That's wonderful!	expresses excitement	None	Affect management goals	other	GOAL_IN_PROGRESS		
712	10	speaker_2	Thank you!	thanks the speaker	None	Affect management goals	other	GOAL_IN_PROGRESS		
712	11	speaker_2	Thank you!	thanks the speaker again	None	Affect management goals	other	GOAL_IN_PROGRESS		
712	12	speaker_1	OK, OK.	dismisses the thanks	None	Conversation management goals	other	GOAL_IN_PROGRESS		
712	13	speaker_1	Get back to work.	instructs the speaker to return to work	Enforce rights and obligations	Personal resource goals	other	GOAL_IN_PROGRESS		
712	14	speaker_1	There's someone waiting for you in the kitchen...	informs the speaker of a waiting customer.	None	Personal resource goals	other	GOAL_ACHIEVED		
713	0	speaker_1	How many people are there in your family?	wants to know about speaker_2's family size	None	Personal resource goals	Q&A about other	GOAL_DETECTED		
713	1	speaker_2	Five.	answers the question	None	Personal resource goals	Q&A about other	GOAL_ACHIEVED		
713	2	speaker_1	Is your brother older or younger than you?	wants to know about speaker_2's sibling	None	Relational resource goals	Q&A about other	GOAL_DETECTED		
713	3	speaker_2	He is five years older than me.	answers the question	Share activity	Relational resource goals	Q&A about other	GOAL_ACHIEVED		
713	4	speaker_2	He got married last Sunday.	provides additional information						
714	0	speaker_1	Hello, Tom.	greeting	None	Relational resource goals	greeting	GOAL_DETECTED		
714	1	speaker_1	Where are you heading for?	wants to know where Tom is going	Obtain material or nonmaterial resources	Personal resource goals	Q&A about other	GOAL_DETECTED		
714	2	speaker_2	I am going to a movie theater.	states the location	None	Personal resource goals	Q&A about other	GOAL_ACHIEVED		
714	3	speaker_2	You know there is a new action film produced by Hollywood.	mentions a new movie	Share activity	Relational resource goals	chat about other	GOAL_DETECTED		
714	4	speaker_2	A thriller, really.	describes the genre of the movie	Share activity	Relational resource goals	chat about other	GOAL_IN_PROGRESS		
714	5	speaker_1	Another terror film?	expresses surprise	None	Affect management goals	chat about other	GOAL_IN_PROGRESS		
714	6	speaker_1	There is too much terror and violence in the films.	gives an opinion	Change orientation	Affect management goals	chat about other	GOAL_IN_PROGRESS		
714	7	speaker_1	Do you like seeing such a picture?	wants to know Tom's opinion	Provide counsel	Relational resource goals	chat about other	GOAL_IN_PROGRESS		
714	8	speaker_2	I don't really like seeing bloody frames, but I appreciate the lifelike frames simulated with the highly skillful special effects.	gives an opinion with explanation	Provide counsel	Identity goals	chat about other	GOAL_ACHIEVED		
715	0	speaker_1	Did you go to the concert last weekend?	wants to know if speaker_2 attended the concert	None	Affect management goals	Q&A about other	GOAL_DETECTED		
715	1	speaker_2	No, I didn't.	negation	None	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
715	2	speaker_2	And you?	wants to know about speaker_1's experience	None	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
715	3	speaker_1	Yes.	affirmation	Obtain material or non-material resources	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
715	4	speaker_1	I did.	confirms attendance at the concert	None	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
715	5	speaker_2	Was it good?	wants to know if the concert was enjoyable	None	Personal resource goals	Q&A about other	GOAL_ACHIEVED		
715	6	speaker_1	I only paid two dollars for mine.	answers price of ticket, but not the quality of the concert.	Obtain material or non-material resources	Personal resource goals	Q&A about other	GOAL_DETECTED		
715	7						Q&A about other	GOAL_ACHIEVED		
716	0	speaker_1	Mary and Tom are breaking up.	delivers information	Change relationship	Identity goals	gossip	GOAL_DETECTED		
716	1	speaker_2	It's unbelievable!	expresses disbelief	None	Affect management goals	gossip	GOAL_IN_PROGRESS		
716	2	speaker_2	They are only married for one month.	adds more information	None	Personal resource goals	gossip	GOAL_IN_PROGRESS		
